Metagenome,MAG_ID,BGC_ID,class,Predicted product,TPM,Domain,Phylum,Class,Order,Family,Genus,Species
M33,Barite_M33_B6,LPIDFHMF_182.region001,NRP,NRP generic,454.7370145,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_27.region001,Other,hydrogen-cyanide,276.3423667,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B61,CAOEPHBC_67.region001,RiPP,RRE-containing,1730.217764,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_8.region001,Other,arylpolyene,1272.785327,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_26.region001,Other,acyl_amino_acids,690.9381435,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_25.region001,Other,hserlactone,320.4995987,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_22.region001,RiPP,RiPP-like,236.7042136,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B62,AGFGDEPP_25.region001,Terpene,Terpene generic,746.3256829,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
M33,Barite_M33_B62,AGFGDEPP_5.region001,RiPP,ranthipeptide,664.1555948,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
M33,Barite_M33_B63,FACNCCPI_59.region001,RiPP,RiPP-like,186.9123602,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
M33,Barite_M33_B64,FBCGENOP_597.region001,Hybrid,lassopeptide:RRE-containing,54.89966119,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Pelagisphaera,
M33,Barite_M33_B64,FBCGENOP_871.region001,Other,arylpolyene,16.57833485,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Pelagisphaera,
M33,Barite_M33_B65,LLGBHINH_136.region001,Terpene,Terpene generic,234.8930336,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B66,NGMOPKMC_310.region001,RiPP,RiPP-like,912.0992649,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentales,GCA-2746185,DTSJ01,
M33,Barite_M33_B66,NGMOPKMC_308.region001,Hybrid,hglE-KS:T1PKS,172.8113978,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentales,GCA-2746185,DTSJ01,
M33,Barite_M33_B66,NGMOPKMC_205.region001,Other,betalactone,168.6274434,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentales,GCA-2746185,DTSJ01,
M33,Barite_M33_B67,DLFDEKGP_30.region001,RiPP,RiPP-like,57.76478542,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA2136,UBA2136,UBA2136,
M33,Barite_M33_B68,OLFOFOJF_101.region001,Other,resorcinol,1941.922049,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M33,Barite_M33_B69,FHIEFOOH_102.region001,Hybrid,lassopeptide:RRE-containing,1576.669258,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_223.region001,RiPP,RRE-containing,1504.651186,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_4.region001,RiPP,RiPP-like,1236.551078,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_136.region001,Other,arylpolyene,943.3754257,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_149.region001,RiPP,RRE-containing,819.9353969,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_192.region001,Other,arylpolyene,637.8870298,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_58.region001,NRP,NRPS-like,625.2754056,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_3.region001,Hybrid,NRPS:T1PKS,554.2126681,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_130.region001,NRP,NRP generic,529.6849103,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_150.region001,NRP,NRP generic,443.093677,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_288.region001,NRP,NRPS-like,408.7946079,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_280.region001,NRP,NRP generic,275.1468801,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B7,NBPEKLKD_36.region001,Other,arylpolyene,554.5304101,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B7,NBPEKLKD_156.region001,Terpene,Terpene generic,550.3624661,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B7,NBPEKLKD_19.region001,Other,hserlactone,246.0858469,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B70,ODPBKMGB_113.region001,Polyketide,T3PKS,366.6998506,Bacteria,Verrucomicrobiota,Kiritimatiellia,Kiritimatiellales,Pontiellaceae,Pontiella,
M33,Barite_M33_B70,ODPBKMGB_171.region001,NRP,NRPS-like,353.0846483,Bacteria,Verrucomicrobiota,Kiritimatiellia,Kiritimatiellales,Pontiellaceae,Pontiella,
M33,Barite_M33_B71,LHGKDENN_100.region001,RiPP,RRE-containing,4675.208341,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M33,Barite_M33_B71,LHGKDENN_244.region001,Other,arylpolyene,2402.845953,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M33,Barite_M33_B72,MLFEBKFB_353.region001,RiPP,RiPP-like,1183.975007,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
M33,Barite_M33_B72,MLFEBKFB_177.region001,Terpene,Terpene generic,1041.792629,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
M33,Barite_M33_B72,MLFEBKFB_194.region001,Terpene,Terpene generic,568.3875926,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
M33,Barite_M33_B73,NNFODOML_26.region001,RiPP,RiPP-like,306.3625092,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,OSC116,OCS116,
M33,Barite_M33_B73,NNFODOML_37.region001,Terpene,Terpene generic,231.0055685,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,OSC116,OCS116,
M33,Barite_M33_B74,GEAAAAEN_303.region001,NRP,NRP generic,26.6929031,Bacteria,Bacteroidota,Bacteroidia,J057,JADKCL01,JBCCQH01,
M33,Barite_M33_B74,GEAAAAEN_401.region001,RiPP,LAP,15.51978858,Bacteria,Bacteroidota,Bacteroidia,J057,JADKCL01,JBCCQH01,
M33,Barite_M33_B75,CHMONGJO_4.region001,Terpene,Terpene generic,116.6819553,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
M33,Barite_M33_B75,CHMONGJO_8.region001,RiPP,RiPP-like,111.4935932,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
M33,Barite_M33_B77,EBLEIDAO_95.region001,Other,betalactone,115.6303626,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
M33,Barite_M33_B77,EBLEIDAO_303.region001,Other,betalactone,23.78491806,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
M33,Barite_M33_B78,KLHMDHIO_145.region001,Other,hserlactone,59.86204168,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B78,KLHMDHIO_59.region001,Other,arylpolyene,54.69507673,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B78,KLHMDHIO_22.region001,Polyketide,T3PKS,46.36124079,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B78,KLHMDHIO_24.region001,RiPP,RiPP-like,32.3403452,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B79,HKHFLIEO_4.region001,RiPP,RiPP-like,329.609652,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
M33,Barite_M33_B79,HKHFLIEO_4.region002,Polyketide,T3PKS,225.3311073,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
M33,Barite_M33_B79,HKHFLIEO_55.region001,Other,arylpolyene,173.1638398,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
M33,Barite_M33_B8,KFCJGCLI_112.region001,Terpene,Terpene generic,206.9964939,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,
M33,Barite_M33_B82,OKJDKIPL_409.region001,Other,arylpolyene,167.1096153,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,
M33,Barite_M33_B82,OKJDKIPL_55.region001,Other,arylpolyene,64.57920396,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,
M33,Barite_M33_B83,GMKLPHPK_204.region001,RiPP,RiPP-like,330.1188075,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,QMVO01,QMVO01 sp025464645
M33,Barite_M33_B83,GMKLPHPK_186.region001,RiPP,thioamitides,268.3839218,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,QMVO01,QMVO01 sp025464645
M33,Barite_M33_B84,NNCPGNOM_195.region001,RiPP,RiPP-like,210.3101707,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,GCA-2746365,
M33,Barite_M33_B85,CMOCHALP_161.region001,NRP,CDPS,20.00358105,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
M33,Barite_M33_B86,MNHPCHIE_23.region001,NRP,CDPS,233.2885419,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,UBA1664,UBA1664,
M33,Barite_M33_B87,BAIALBNB_96.region001,RiPP,RiPP-like,273.1505679,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
M33,Barite_M33_B87,BAIALBNB_118.region001,NRP,NRPS-like,44.25642938,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
M33,Barite_M33_B87,BAIALBNB_73.region001,RiPP,RiPP-like,36.1603196,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
M33,Barite_M33_B88,CDIGHOGO_61.region001,Terpene,Terpene generic,1036.127947,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_170.region001,Hybrid,NRPS-like:T1PKS,551.6333468,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_26.region001,RiPP,RiPP-like,446.9699112,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_114.region001,Other,hserlactone,412.8012608,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_160.region001,RiPP,RiPP-like,408.821463,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B89,EMEEGMFL_895.region001,Polyketide,T1PKS,780.215772,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_403.region001,NRP,NRP generic,745.0247666,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_902.region001,Polyketide,PKS-like,718.5579121,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_383.region001,RiPP,RiPP-like,696.4440762,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_617.region001,RiPP,RiPP-like,688.4181148,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_375.region001,NRP,NRP generic,594.7040962,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_660.region001,NRP,NRPS-like,557.3912721,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_223.region001,RiPP,RiPP-like,513.0084673,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_33.region001,NRP,NRP generic,491.4119315,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_224.region001,NRP,NRP generic,487.7239157,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_726.region001,Polyketide,transAT-PKS-like,465.4660102,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_802.region001,NRP,NRPS-like,420.1750385,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_85.region001,NRP,NRP generic,384.7585707,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_485.region001,NRP,NRP generic,333.2370582,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_702.region001,Other,hserlactone,307.1528308,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_885.region001,NRP,NRP generic,268.3137622,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_889.region001,NRP,NRPS-like,265.2533576,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_647.region001,NRP,NRP generic,250.8813505,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_614.region001,NRP,NRP generic,221.5468385,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_547.region001,NRP,NRP generic,220.3169988,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_532.region001,NRP,NRP generic,217.6417826,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_483.region001,RiPP,RiPP-like,193.4616586,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_297.region001,NRP,NRP generic,191.7320466,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_447.region001,Other,acyl_amino_acids,184.5160962,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_215.region001,NRP,NRP generic,183.03504,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_489.region001,NRP,NRP generic,179.1724846,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_71.region001,NRP,NRPS-like,176.1977076,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_462.region001,NRP,NRP generic,169.1262646,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_269.region001,NRP,NRP generic,161.4292478,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_786.region001,NRP,NRP generic,157.0934325,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_105.region001,NRP,NRPS-like,156.8273979,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_293.region001,Polyketide,transAT-PKS-like,150.97873,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_46.region001,NRP,NRPS-like,135.2661362,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_377.region001,NRP,NRP generic,135.2579043,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_525.region001,Hybrid,hydrogen-cyanide:NRPS:transAT-PKS,133.5002665,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_118.region001,NRP,NRP generic,131.2288775,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_21.region001,NRP,NRP generic,129.8121963,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_793.region001,NRP,NRP generic,128.7319944,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_469.region001,RiPP,RiPP-like,127.4256326,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_195.region001,Polyketide,transAT-PKS-like,124.3375114,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_9.region001,Hybrid,PKS-like:T3PKS:transAT-PKS-like,123.7952424,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_763.region001,NRP,NRP generic,122.3336572,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_318.region001,NRP,NRP generic,121.61074,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_635.region001,NRP,NRP generic,120.5030299,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_142.region001,NRP,NRP generic,113.9422682,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_863.region001,Polyketide,transAT-PKS-like,112.2428397,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_748.region001,NRP,NRPS-like,108.8049094,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_27.region001,RiPP,thioamitides,108.4386165,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_73.region001,NRP,NRP generic,107.1215483,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_767.region001,NRP,NRP generic,106.2002047,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_832.region001,Polyketide,T1PKS,98.95186695,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_539.region001,NRP,NRP generic,98.46526155,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_460.region001,RiPP,RRE-containing,93.66815086,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_496.region001,Polyketide,transAT-PKS-like,92.60657849,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_503.region001,NRP,NRP generic,91.62920035,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_56.region001,NRP,NRP generic,91.62164579,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_747.region001,NRP,NRP generic,87.8464016,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_551.region001,NRP,NRP generic,86.23590128,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_372.region001,NRP,NRP generic,83.41056382,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_358.region001,Other,PUFA,80.12249261,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_880.region001,NRP,NRP generic,75.65896935,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_559.region001,NRP,NRP generic,69.3257359,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_36.region001,NRP,NRP generic,64.82136387,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_892.region001,NRP,NRP generic,64.70328628,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_557.region001,Hybrid,NRPS:T1PKS,63.88422909,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_543.region001,Hybrid,NRPS:T1PKS,62.54243161,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_209.region001,NRP,NRPS-like,61.45502587,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_634.region001,NRP,NRP generic,60.88532445,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_248.region001,NRP,NRPS-like,59.41079614,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
