Metagenome,MAG,BGC,class,Predicted product,Length (kb),Number of genes,Domain,Phylum,Class,Order,Family,Genus,Species
M33,Barite_M33_B97,FAPGKHBG_244.region001,Hybrid,NRPS:NRPS-like,23.02,3,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_254.region001,NRP,NRPS-like,2.3,1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_276.region001,NRP,NRPS-like,2.25,1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_279.region001,RiPP,RRE-containing,10.55,9,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_290.region001,NRP,NRPS-like,12.61,12,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_358.region001,NRP,NRPS-like,2.23,1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_53.region001,NRP,NRP generic,24.17,3,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_56.region001,Other,arylpolyene,30,31,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_6.region001,RiPP,RiPP-like,7.63,6,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_98.region001,NRP,NRP generic,5.37,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B98,MCONPLAK_150.region001,Terpene,Terpene generic,4.16,3,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,DROE01,0
M33,Barite_M33_B99,HIDEMPIF_156.region001,RiPP,RiPP-like,10.86,14,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_165.region001,NRP,NRP generic,8.36,3,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_32.region001,RiPP,ranthipeptide,10.19,11,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_39.region001,NRP,NRP generic,22.41,23,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_49.region001,RiPP,RiPP-like,8.48,12,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_53.region001,RiPP,RiPP-like,7.77,7,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_79.region001,Other,arylpolyene,6.15,5,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M42,SevenSisters_M42_B1,ODHOBCAK_10.region001,Other,betalactone,27.5,24,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,0
M42,SevenSisters_M42_B10,HOAEJAAF_139.region001,Terpene,Terpene generic,20.86,14,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_2.region001,Terpene,Terpene generic,16.35,14,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_43.region001,RiPP,RiPP-like,10.95,9,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_77.region001,Terpene,Terpene generic,22.01,16,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_94.region001,RiPP,RiPP-like,7.25,9,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B100,GLCJNICL_31.region001,RiPP,RRE-containing,15.22,18,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,0,0
M42,SevenSisters_M42_B100,GLCJNICL_33.region001,RiPP,RRE-containing,20.25,20,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,0,0
M42,SevenSisters_M42_B101,GPJOILDC_240.region001,RiPP,RiPP-like,2.25,3,Bacteria,Bdellovibrionota_B,UBA2361,0,0,0,0
M42,SevenSisters_M42_B102,JDCFMPNP_167.region001,RiPP,RiPP-like,9.63,10,Bacteria,Aquificota,Aquificia,Aquificales,Hydrogenothermaceae,JALSSE01,0
M42,SevenSisters_M42_B102,JDCFMPNP_6.region001,RiPP,RiPP-like,4.83,7,Bacteria,Aquificota,Aquificia,Aquificales,Hydrogenothermaceae,JALSSE01,0
M42,SevenSisters_M42_B103,LJCEFEEB_135.region001,Other,hserlactone,15.66,15,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,0
M42,SevenSisters_M42_B105,LNHIFBOF_48.region001,RiPP,RiPP-like,4.19,3,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,J085,0
M42,SevenSisters_M42_B106,CPJGHFDD_226.region001,NRP,NRPS-like,7.54,4,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN39,0
M42,SevenSisters_M42_B106,CPJGHFDD_15.region001,RiPP,redox-cofactor,13.48,13,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN39,0
M42,SevenSisters_M42_B107,PCIALCMD_120.region001,RiPP,RiPP-like,3.21,3,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Poriferisodalaceae,DRKF01,0
M42,SevenSisters_M42_B107,PCIALCMD_143.region001,Other,betalactone,31.84,29,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Poriferisodalaceae,DRKF01,0
M42,SevenSisters_M42_B107,PCIALCMD_6.region001,RiPP,RiPP-like,10.87,8,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Poriferisodalaceae,DRKF01,0
M42,SevenSisters_M42_B109,HDAGIOGN_24.region001,NRP,NRPS-like,17.1,9,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,S012-138 sp015488215
M42,SevenSisters_M42_B109,HDAGIOGN_324.region001,Terpene,Terpene generic,12.71,8,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,S012-138 sp015488215
M42,SevenSisters_M42_B109,HDAGIOGN_43.region001,Polyketide,T3PKS,21.41,13,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,S012-138 sp015488215
M42,SevenSisters_M42_B11,JOGPFKKE_56.region001,RiPP,RiPP-like,5.73,10,Bacteria,Pseudomonadota,Gammaproteobacteria,CAMYNG01,CAMYNG01,JALUTW01,0
M42,SevenSisters_M42_B11,JOGPFKKE_292.region001,RiPP,RiPP-like,6.22,8,Bacteria,Pseudomonadota,Gammaproteobacteria,CAMYNG01,CAMYNG01,JALUTW01,0
M42,SevenSisters_M42_B111,EEOPACND_236.region001,RiPP,RiPP-like,4.17,4,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfothermaceae,0,0
M42,SevenSisters_M42_B111,EEOPACND_271.region001,Other,acyl_amino_acids,5.13,7,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfothermaceae,0,0
M42,SevenSisters_M42_B113,LGAOIKBH_10.region001,Terpene,Terpene generic,13.42,9,Bacteria,Calditrichota,Calditrichia,RBG-13-44-9,J042,J042,0
M42,SevenSisters_M42_B115,EODKEMEO_106.region001,Other,hserlactone,12.89,13,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B115,EODKEMEO_10.region001,Terpene,Terpene generic,16.03,18,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B115,EODKEMEO_25.region001,Other,hserlactone,10.74,9,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B115,EODKEMEO_40.region001,Hybrid,NRPS-like:T1PKS,37.16,25,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B117,HGLNDEPC_36.region001,RiPP,RiPP-like,9.04,13,Bacteria,Bacteroidota,Bacteroidia,BPHE01,BPHE01,0,0
M42,SevenSisters_M42_B117,HGLNDEPC_99.region001,RiPP,RiPP-like,7.72,8,Bacteria,Bacteroidota,Bacteroidia,BPHE01,BPHE01,0,0
M42,SevenSisters_M42_B118,ABIMFLDF_20.region001,RiPP,RiPP-like,8.38,6,Bacteria,Bacillota,Clostridia,DSM-8532,0,0,0
M42,SevenSisters_M42_B118,ABIMFLDF_29.region001,Hybrid,betalactone:ranthipeptide,35.47,32,Bacteria,Bacillota,Clostridia,DSM-8532,0,0,0
M42,SevenSisters_M42_B118,ABIMFLDF_42.region001,RiPP,RiPP-like,7.22,10,Bacteria,Bacillota,Clostridia,DSM-8532,0,0,0
M42,SevenSisters_M42_B12,OIOLDIDN_111.region001,RiPP,RiPP-like,6.33,5,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,JALUXI01,0
M42,SevenSisters_M42_B12,OIOLDIDN_72.region001,RiPP,RiPP-like,6.94,6,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,JALUXI01,0
M42,SevenSisters_M42_B121,PJIGDKCP_3.region001,Terpene,Terpene generic,20.88,17,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
M42,SevenSisters_M42_B121,PJIGDKCP_3.region002,Terpene,Terpene generic,21.14,20,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
M42,SevenSisters_M42_B121,PJIGDKCP_7.region001,Polyketide,T3PKS,41.06,31,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
M42,SevenSisters_M42_B122,MJHGFBCG_113.region001,NRP,NRPS-like,33.48,21,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,JABAAE01,0
M42,SevenSisters_M42_B122,MJHGFBCG_115.region001,RiPP,RiPP-like,6.81,5,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,JABAAE01,0
M42,SevenSisters_M42_B122,MJHGFBCG_162.region001,Hybrid,hglE-KS:T1PKS,36.32,21,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,JABAAE01,0
M42,SevenSisters_M42_B122,MJHGFBCG_2.region001,Terpene,Terpene generic,21.87,14,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,JABAAE01,0
M42,SevenSisters_M42_B122,MJHGFBCG_92.region001,Terpene,Terpene generic,18.46,13,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,JABAAE01,0
M42,SevenSisters_M42_B124,NPJGJOCD_26.region001,Other,hserlactone,20.44,20,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,0,0,0
M42,SevenSisters_M42_B124,NPJGJOCD_44.region001,Other,arylpolyene,38.88,37,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,0,0,0
M42,SevenSisters_M42_B124,NPJGJOCD_85.region001,RiPP,RiPP-like,10.82,10,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,0,0,0
M42,SevenSisters_M42_B126,DPMDJPGG_842.region001,Polyketide,T3PKS,4.98,4,Bacteria,Myxococcota,UBA796,UBA796,UBA2385,J125,0
M42,SevenSisters_M42_B127,BKICDEJC_119.region001,Hybrid,NRPS-like:betalactone,12.32,8,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B127,BKICDEJC_202.region001,RiPP,redox-cofactor,4.29,7,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B127,BKICDEJC_99.region001,Terpene,Terpene generic,20.16,16,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B129,LALGEODK_26.region001,RiPP,RiPP-like,10.85,10,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,0
M42,SevenSisters_M42_B129,LALGEODK_29.region001,RiPP,RRE-containing,20.34,16,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,0
M42,SevenSisters_M42_B129,LALGEODK_2.region001,RiPP,RiPP-like,11.78,10,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,0
M42,SevenSisters_M42_B13,IPAJDFGG_124.region001,Polyketide,hglE-KS,2.34,1,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B13,IPAJDFGG_137.region001,Other,arylpolyene,3.42,3,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B13,IPAJDFGG_271.region001,Terpene,Terpene generic,4.83,7,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B13,IPAJDFGG_68.region001,Other,nucleoside,3.32,3,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B130,EAOJADEF_119.region001,RiPP,RRE-containing,12.15,12,Bacteria,Actinomycetota,Acidimicrobiia,UBA5794,ZC4RG35,S012-128,0
M42,SevenSisters_M42_B130,EAOJADEF_38.region001,NRP,NRP generic,37.98,26,Bacteria,Actinomycetota,Acidimicrobiia,UBA5794,ZC4RG35,S012-128,0
M42,SevenSisters_M42_B131,ICNPFIPB_19.region001,Other,betalactone,24.66,25,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0
M42,SevenSisters_M42_B133,FHADDJBD_34.region001,Other,betalactone,20.83,20,Bacteria,Aquificota,Aquificia,Aquificales,Hydrogenothermaceae,QNZC01,0
M42,SevenSisters_M42_B133,FHADDJBD_49.region001,RiPP,RRE-containing,4.36,3,Bacteria,Aquificota,Aquificia,Aquificales,Hydrogenothermaceae,QNZC01,0
M42,SevenSisters_M42_B135,JDCEJJMN_122.region001,Other,arylpolyene,6.23,5,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_242.region001,RiPP,RiPP-like,7.17,9,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_311.region001,Polyketide,T3PKS,4.6,6,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_359.region001,RiPP,RiPP-like,11.11,7,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_360.region001,Terpene,Terpene generic,12.31,13,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_228.region001,RiPP,RiPP-like,8.07,5,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_46.region001,Other,arylpolyene,24.97,27,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_259.region001,Terpene,Terpene generic,19.48,19,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0
M42,SevenSisters_M42_B136,EJHIJDLC_104.region001,Other,phosphonate,6.98,4,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_117.region001,NRP,NRPS-like,31.63,26,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_16.region001,Terpene,Terpene generic,17.38,18,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_4.region001,Terpene,Terpene generic,22.01,17,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_56.region001,RiPP,RiPP-like,6.3,5,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_61.region001,Terpene,Terpene generic,21.04,24,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B137,NJIBNJNB_112.region001,RiPP,lanthipeptide,12.4,5,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_191.region001,Other,nucleoside,19.68,14,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_36.region001,RiPP,proteusin,20.32,23,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_3.region001,RiPP,RRE-containing,20.28,21,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_85.region001,RiPP,RiPP-like,10.91,9,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_91.region001,Terpene,Terpene generic,13.16,14,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B14,HKJMHKLB_15.region001,Other,phosphonate,11.13,7,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,WFWG01,0
M42,SevenSisters_M42_B14,HKJMHKLB_18.region001,RiPP,RRE-containing,20.3,14,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,WFWG01,0
M42,SevenSisters_M42_B140,AHMCFDPC_14.region001,RiPP,RiPP-like,10.84,8,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B140,AHMCFDPC_33.region001,Terpene,Terpene generic,20.86,15,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B140,AHMCFDPC_48.region001,Terpene,Terpene generic,39.1,30,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B140,AHMCFDPC_8.region001,Terpene,Terpene generic,21.07,17,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B142,NLIOJFFK_22.region001,RiPP,lanthipeptide,4.18,2,Bacteria,Patescibacteriota,Dojkabacteria,B142,JAFGMG01,0,0
M42,SevenSisters_M42_B144,LLAKNECE_227.region001,Terpene,Terpene generic,7.07,6,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Rhodothalassiaceae,J084,0
M42,SevenSisters_M42_B147,FLBMGKCD_195.region001,Other,ectoine,10.44,17,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B147,FLBMGKCD_43.region001,RiPP,RiPP-like,10.86,12,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B147,FLBMGKCD_85.region001,Other,hydrogen-cyanide,12.79,10,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B147,FLBMGKCD_95.region001,Other,betalactone,24,19,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B148,OCHGGCAE_199.region001,RiPP,RiPP-like,2.28,3,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,S139-92,0
M42,SevenSisters_M42_B149,CEKJHABI_6.region001,Terpene,Terpene generic,21.82,21,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-140,SZUA-140,0,0
M42,SevenSisters_M42_B15,MBKHLEHK_22.region001,NRP,NRPS-like,21.62,15,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,WFYJ01,0
M42,SevenSisters_M42_B15,MBKHLEHK_37.region001,RiPP,RRE-containing,19.16,17,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,WFYJ01,0
M42,SevenSisters_M42_B150,AOJKHCPH_112.region001,RiPP,RiPP-like,4.6,4,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfothermaceae,Desulfothermus,0
M42,SevenSisters_M42_B150,AOJKHCPH_87.region001,Other,betalactone,20.24,15,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfothermaceae,Desulfothermus,0
M42,SevenSisters_M42_B150,AOJKHCPH_95.region001,Other,betalactone,17.2,13,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfothermaceae,Desulfothermus,0
M42,SevenSisters_M42_B151,BKCHFLNA_120.region001,Polyketide,T3PKS,32.42,35,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN40,0
M42,SevenSisters_M42_B151,BKCHFLNA_65.region001,RiPP,RiPP-like,11.29,9,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN40,0
M42,SevenSisters_M42_B154,HGFDKNKO_238.region001,RiPP,RiPP-like,9.42,11,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0
M42,SevenSisters_M42_B154,HGFDKNKO_211.region001,RiPP,RRE-containing,12.42,17,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0
M42,SevenSisters_M42_B155,OFGAFGID_20.region001,Other,betalactone,19.02,18,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,JALSIX01,0
M42,SevenSisters_M42_B158,KNEBPPEI_12.region001,Other,arylpolyene,15.18,16,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_16.region001,Other,arylpolyene,21.18,23,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_30.region001,Other,hserlactone,10.96,8,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_36.region001,Hybrid,RiPP-redox-cofactor:RiPP-like,25.25,29,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_58.region001,Other,hserlactone,20.73,17,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_6.region001,Hybrid,NRPS-like:betalactone,32.07,31,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_94.region001,Terpene,Terpene generic,21.09,18,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B16,NDAKIHEB_38.region001,Terpene,Terpene generic,21.71,18,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,S012-25,0,0
M42,SevenSisters_M42_B16,NDAKIHEB_45.region001,RiPP,ranthipeptide,16.48,18,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,S012-25,0,0
M42,SevenSisters_M42_B18,NCIDAJAO_68.region001,Hybrid,NRPS-like:T3PKS,10.47,8,Bacteria,Spirochaetota,Leptospiria,Leptospirales,Leptonemataceae,JAGRNA01,0
M42,SevenSisters_M42_B2,GGCFKADC_572.region001,RiPP,RRE-containing,11.77,7,Bacteria,Chloroflexota,Anaerolineae,Promineifilales,Promineifilaceae,JAJRTP01,0
M42,SevenSisters_M42_B21,KBDOEEDL_24.region001,RiPP,RRE-containing,18.52,20,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,S012-47,S012-47,0
M42,SevenSisters_M42_B22,OPOFEMDE_355.region001,Polyketide,T3PKS,4.12,4,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0
M42,SevenSisters_M42_B22,OPOFEMDE_73.region001,RiPP,RiPP-like,6.48,5,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0
M42,SevenSisters_M42_B22,OPOFEMDE_91.region001,Terpene,Terpene generic,7.68,7,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0
M42,SevenSisters_M42_B23,MNBFNNBD_50.region001,RiPP,RiPP-like,5.57,5,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,JALSHZ01,0
M42,SevenSisters_M42_B23,MNBFNNBD_10.region001,RiPP,RiPP-like,6.61,8,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,JALSHZ01,0
M42,SevenSisters_M42_B24,AMHNPNDE_234.region001,RiPP,RRE-containing,4.16,5,Bacteria,Pseudomonadota,Alphaproteobacteria,JAAXGF01,JAAXGF01,0,0
M42,SevenSisters_M42_B24,AMHNPNDE_269.region001,Terpene,Terpene generic,5.32,5,Bacteria,Pseudomonadota,Alphaproteobacteria,JAAXGF01,JAAXGF01,0,0
M42,SevenSisters_M42_B24,AMHNPNDE_480.region001,RiPP,RiPP-like,5.95,8,Bacteria,Pseudomonadota,Alphaproteobacteria,JAAXGF01,JAAXGF01,0,0
M42,SevenSisters_M42_B25,KKKAIPPD_1.region001,RiPP,RRE-containing,20.24,18,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptor,0
M42,SevenSisters_M42_B25,KKKAIPPD_1.region002,Other,hserlactone,20.61,22,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptor,0
M42,SevenSisters_M42_B27,DPDGKLOA_108.region001,RiPP,redox-cofactor,13.25,14,Bacteria,Pseudomonadota,Gammaproteobacteria,JADZEE01,JADZEE01,0,0
