Metagenome,MAG,BGC,class,Predicted product,Domain,Phylum,Class,Order,Family,Genus,Species
M33,Barite_M33_B9,PAALKJOE_157.region001,RiPP,thiopeptide,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0
M33,Barite_M33_B9,PAALKJOE_33.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0
M33,Barite_M33_B9,PAALKJOE_95.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0
M33,Barite_M33_B90,MDJGNOFL_226.region001,Other,phosphonate,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,0,0
M33,Barite_M33_B91,PHOFCPCN_65.region001,RiPP,thiopeptide,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanogasteraceae,Methanogaster,0
M33,Barite_M33_B92,MHCCMMMN_215.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M33,Barite_M33_B92,MHCCMMMN_217.region001,Other,betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M33,Barite_M33_B92,MHCCMMMN_30.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M33,Barite_M33_B92,MHCCMMMN_337.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M33,Barite_M33_B92,MHCCMMMN_325.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M33,Barite_M33_B94,IEAPBGPM_228.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,0
M33,Barite_M33_B95,FMFMJIIM_130.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,0
M33,Barite_M33_B95,FMFMJIIM_50.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,0
M33,Barite_M33_B96,EGMJLMEO_151.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA1280,UBA2136,0,0
M33,Barite_M33_B97,FAPGKHBG_142.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_151.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_171.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_17.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_206.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_224.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_244.region001,Hybrid,NRPS:NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_254.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_276.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_279.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_290.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_358.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_53.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_56.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_6.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B97,FAPGKHBG_98.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M33,Barite_M33_B98,MCONPLAK_150.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,DROE01,0
M33,Barite_M33_B99,HIDEMPIF_156.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_165.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_32.region001,RiPP,ranthipeptide,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_39.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_49.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_53.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M33,Barite_M33_B99,HIDEMPIF_79.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0
M42,SevenSisters_M42_B1,ODHOBCAK_10.region001,Other,betalactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,0
M42,SevenSisters_M42_B10,HOAEJAAF_139.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_2.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_43.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_77.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B10,HOAEJAAF_94.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0
M42,SevenSisters_M42_B100,GLCJNICL_31.region001,RiPP,RRE-containing,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,0,0
M42,SevenSisters_M42_B100,GLCJNICL_33.region001,RiPP,RRE-containing,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,0,0
M42,SevenSisters_M42_B101,GPJOILDC_240.region001,RiPP,RiPP-like,Bacteria,Bdellovibrionota,UBA2361,JANWWW01,0,0,0
M42,SevenSisters_M42_B102,JDCFMPNP_167.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,0,0
M42,SevenSisters_M42_B102,JDCFMPNP_6.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,0,0
M42,SevenSisters_M42_B103,LJCEFEEB_135.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,0
M42,SevenSisters_M42_B105,LNHIFBOF_48.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,J085,0
M42,SevenSisters_M42_B106,CPJGHFDD_226.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN39,0
M42,SevenSisters_M42_B106,CPJGHFDD_15.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN39,0
M42,SevenSisters_M42_B107,PCIALCMD_120.region001,RiPP,RiPP-like,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,TK06,DRKF01,0
M42,SevenSisters_M42_B107,PCIALCMD_143.region001,Other,betalactone,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,TK06,DRKF01,0
M42,SevenSisters_M42_B107,PCIALCMD_6.region001,RiPP,RiPP-like,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,TK06,DRKF01,0
M42,SevenSisters_M42_B109,HDAGIOGN_24.region001,NRP,NRPS-like,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,0
M42,SevenSisters_M42_B109,HDAGIOGN_324.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,0
M42,SevenSisters_M42_B109,HDAGIOGN_43.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,0
M42,SevenSisters_M42_B11,JOGPFKKE_56.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UBA6429,UBA6429,0,0
M42,SevenSisters_M42_B11,JOGPFKKE_292.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UBA6429,UBA6429,0,0
M42,SevenSisters_M42_B111,EEOPACND_236.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,0,0
M42,SevenSisters_M42_B111,EEOPACND_271.region001,Other,acyl_amino_acids,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,0,0
M42,SevenSisters_M42_B113,LGAOIKBH_10.region001,Terpene,Terpene generic,Bacteria,Calditrichota,Calditrichia,RBG-13-44-9,J042,J042,0
M42,SevenSisters_M42_B115,EODKEMEO_106.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B115,EODKEMEO_10.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B115,EODKEMEO_25.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B115,EODKEMEO_40.region001,Hybrid,NRPS-like:T1PKS,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,0
M42,SevenSisters_M42_B117,HGLNDEPC_36.region001,RiPP,RiPP-like,Bacteria,Bacteroidota,Bacteroidia,JACPRZ01,JACPRZ01,0,0
M42,SevenSisters_M42_B117,HGLNDEPC_99.region001,RiPP,RiPP-like,Bacteria,Bacteroidota,Bacteroidia,JACPRZ01,JACPRZ01,0,0
M42,SevenSisters_M42_B118,ABIMFLDF_20.region001,RiPP,RiPP-like,Bacteria,Bacillota_A,Clostridia,Acetivibrionales_A,0,0,0
M42,SevenSisters_M42_B118,ABIMFLDF_29.region001,Hybrid,betalactone:ranthipeptide,Bacteria,Bacillota_A,Clostridia,Acetivibrionales_A,0,0,0
M42,SevenSisters_M42_B118,ABIMFLDF_42.region001,RiPP,RiPP-like,Bacteria,Bacillota_A,Clostridia,Acetivibrionales_A,0,0,0
M42,SevenSisters_M42_B12,OIOLDIDN_111.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,0,0
M42,SevenSisters_M42_B12,OIOLDIDN_72.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,0,0
M42,SevenSisters_M42_B121,PJIGDKCP_3.region001,Terpene,Terpene generic,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
M42,SevenSisters_M42_B121,PJIGDKCP_3.region002,Terpene,Terpene generic,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
M42,SevenSisters_M42_B121,PJIGDKCP_7.region001,Polyketide,T3PKS,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
M42,SevenSisters_M42_B122,MJHGFBCG_113.region001,NRP,NRPS-like,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,0,0
M42,SevenSisters_M42_B122,MJHGFBCG_115.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,0,0
M42,SevenSisters_M42_B122,MJHGFBCG_162.region001,Hybrid,hglE-KS:T1PKS,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,0,0
M42,SevenSisters_M42_B122,MJHGFBCG_2.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,0,0
M42,SevenSisters_M42_B122,MJHGFBCG_92.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,0,0
M42,SevenSisters_M42_B124,NPJGJOCD_26.region001,Other,hserlactone,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,S141-50,0,0
M42,SevenSisters_M42_B124,NPJGJOCD_44.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,S141-50,0,0
M42,SevenSisters_M42_B124,NPJGJOCD_85.region001,RiPP,RiPP-like,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,S141-50,0,0
M42,SevenSisters_M42_B126,DPMDJPGG_842.region001,Polyketide,T3PKS,Bacteria,Myxococcota,UBA796,UBA796,UBA2385,J125,0
M42,SevenSisters_M42_B127,BKICDEJC_119.region001,Hybrid,NRPS-like:betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B127,BKICDEJC_202.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B127,BKICDEJC_99.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B129,LALGEODK_26.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,0
M42,SevenSisters_M42_B129,LALGEODK_29.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,0
M42,SevenSisters_M42_B129,LALGEODK_2.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,0
M42,SevenSisters_M42_B13,IPAJDFGG_124.region001,Polyketide,hglE-KS,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B13,IPAJDFGG_137.region001,Other,arylpolyene,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B13,IPAJDFGG_271.region001,Terpene,Terpene generic,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B13,IPAJDFGG_68.region001,Other,nucleoside,Bacteria,Myxococcota,UBA796,UBA796,0,0,0
M42,SevenSisters_M42_B130,EAOJADEF_119.region001,RiPP,RRE-containing,Bacteria,Actinomycetota,Acidimicrobiia,UBA5794,ZC4RG35,S012-128,0
M42,SevenSisters_M42_B130,EAOJADEF_38.region001,NRP,NRP generic,Bacteria,Actinomycetota,Acidimicrobiia,UBA5794,ZC4RG35,S012-128,0
M42,SevenSisters_M42_B131,ICNPFIPB_19.region001,Other,betalactone,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0
M42,SevenSisters_M42_B133,FHADDJBD_34.region001,Other,betalactone,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,0,0
M42,SevenSisters_M42_B133,FHADDJBD_49.region001,RiPP,RRE-containing,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,0,0
M42,SevenSisters_M42_B135,JDCEJJMN_122.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_242.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_311.region001,Polyketide,T3PKS,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_359.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_360.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_228.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_46.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B135,JDCEJJMN_259.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,0
M42,SevenSisters_M42_B136,EJHIJDLC_104.region001,Other,phosphonate,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_117.region001,NRP,NRPS-like,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_16.region001,Terpene,Terpene generic,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_4.region001,Terpene,Terpene generic,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_56.region001,RiPP,RiPP-like,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B136,EJHIJDLC_61.region001,Terpene,Terpene generic,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,0
M42,SevenSisters_M42_B137,NJIBNJNB_112.region001,RiPP,lanthipeptide,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_191.region001,Other,nucleoside,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_36.region001,RiPP,proteusin,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_3.region001,RiPP,RRE-containing,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_85.region001,RiPP,RiPP-like,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B137,NJIBNJNB_91.region001,Terpene,Terpene generic,Bacteria,CSSED10-310,JACPHN01,JACPHN01,0,0,0
M42,SevenSisters_M42_B14,HKJMHKLB_15.region001,Other,phosphonate,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,WFWG01,0
M42,SevenSisters_M42_B14,HKJMHKLB_18.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,WFWG01,0
M42,SevenSisters_M42_B140,AHMCFDPC_14.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B140,AHMCFDPC_33.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B140,AHMCFDPC_48.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B140,AHMCFDPC_8.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,0,0,0
M42,SevenSisters_M42_B142,NLIOJFFK_22.region001,RiPP,lanthipeptide,Bacteria,Patescibacteria,Dojkabacteria,B142,JAFGMG01,0,0
M42,SevenSisters_M42_B144,LLAKNECE_227.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Rhodothalassiaceae,J084,0
M42,SevenSisters_M42_B147,FLBMGKCD_195.region001,Other,ectoine,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B147,FLBMGKCD_43.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B147,FLBMGKCD_85.region001,Other,hydrogen-cyanide,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B147,FLBMGKCD_95.region001,Other,betalactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M42,SevenSisters_M42_B148,OCHGGCAE_199.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,S139-92,0
M42,SevenSisters_M42_B149,CEKJHABI_6.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-140,SZUA-140,S012-109,0
M42,SevenSisters_M42_B15,MBKHLEHK_22.region001,NRP,NRPS-like,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,WFYJ01,0
M42,SevenSisters_M42_B15,MBKHLEHK_37.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,WFYJ01,0
M42,SevenSisters_M42_B150,AOJKHCPH_112.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,Desulfothermus,0
M42,SevenSisters_M42_B150,AOJKHCPH_87.region001,Other,betalactone,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,Desulfothermus,0
M42,SevenSisters_M42_B150,AOJKHCPH_95.region001,Other,betalactone,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,Desulfothermus,0
M42,SevenSisters_M42_B151,BKCHFLNA_120.region001,Polyketide,T3PKS,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN40,0
M42,SevenSisters_M42_B151,BKCHFLNA_65.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN40,0
M42,SevenSisters_M42_B154,HGFDKNKO_238.region001,RiPP,RiPP-like,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0
M42,SevenSisters_M42_B154,HGFDKNKO_211.region001,RiPP,RRE-containing,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0
M42,SevenSisters_M42_B155,OFGAFGID_20.region001,Other,betalactone,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,S144-5,0
M42,SevenSisters_M42_B158,KNEBPPEI_12.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_16.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_30.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_36.region001,Hybrid,RiPP-redox-cofactor:RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_58.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_6.region001,Hybrid,NRPS-like:betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B158,KNEBPPEI_94.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M42,SevenSisters_M42_B16,NDAKIHEB_38.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,S012-25,0,0
M42,SevenSisters_M42_B16,NDAKIHEB_45.region001,RiPP,ranthipeptide,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,S012-25,0,0
M42,SevenSisters_M42_B18,NCIDAJAO_68.region001,Hybrid,NRPS-like:T3PKS,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptonemataceae,JAGRNA01,0
M42,SevenSisters_M42_B2,GGCFKADC_572.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Promineofilales,Promineofilaceae,JAJRTP01,0
M42,SevenSisters_M42_B21,KBDOEEDL_24.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,S012-47,S012-47,0
M42,SevenSisters_M42_B22,OPOFEMDE_355.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0
